Id,Init,Completion,Type,Kinetic
fd52a32229,62.6,63.62,Turn,1
ff4f844fd3,40.0581,41.6181,StartHesitation,0
ff4f844fd3,52.5381,67.9381,Turn,1
ff92d9244d,7.52,67.32,StartHesitation,1
ff92d9244d,67.32,347.32,Turn,1
ff92d9244d,347.32,464.2,Walking,1
ff92d9244d,464.2,513.6,Turn,1
ff92d9244d,513.6,677.8,Walking,1
ff92d9244d,677.8,695.14,Turn,1
02ab235146,1929.213,1932.575,,
02ab235146,2039.022,2040.564,,
02ab235146,2250.646,2251.992,,
02ab235146,2664.332,2664.81,,
02ab235146,2745.574,2745.814,,
02ab235146,2745.826,2746.384,,
02ab235146,2787.304,2789.468,,
02ea782681,1377.175,1378.089,Turn,1
02ea782681,1466.41,1466.788,Turn,1
06414383cf,384.703,386.323,Turn,0
06414383cf,441.081,441.871,Turn,1
06414383cf,448.991,449.621,Turn,1
06414383cf,553.336,565.431,Turn,1
06414383cf,566.799,568.231,Turn,1
06414383cf,571.044,578.522,Turn,1
06414383cf,592.528,597.448,Turn,1
06414383cf,599.228,605.138,Turn,0
06414383cf,608.488,609.778,Turn,1
06414383cf,619.208,639.491,Turn,1
06414383cf,642.571,646.391,Turn,1
06414383cf,657.193,661.363,Turn,1
06414383cf,663.106,667.397,Turn,1
06414383cf,789.113,825.473,Turn,1
06414383cf,828.803,831.313,Turn,1
06414383cf,836.873,841.193,Turn,1
06414383cf,855.823,858.552,Turn,1
092b4c1819,504.617,516.144,Turn,1
092b4c1819,527.112,539.111,Turn,1
092b4c1819,1511.597,1522.665,Turn,1
092b4c1819,1526.013,1538.232,Turn,1
092b4c1819,1800.922,1801.203,Walking,1
092b4c1819,1809.917,1810.646,Walking,1
0c55be4384,17.184,19.024,Turn,1
0c55be4384,112.506,114.256,Turn,1
0c55be4384,302.034,303.964,Walking,0
0c55be4384,314.481,316.101,Turn,1
0c55be4384,343.615,344.555,Turn,1
0c55be4384,399.058,401.353,Walking,0
0c55be4384,412.602,414.762,Turn,1
0c55be4384,736.701,744.971,Turn,1
0c55be4384,746.546,749.186,Turn,1
0c55be4384,753.107,755.627,Turn,1
0c55be4384,756.934,758.444,Turn,1
0c55be4384,761.314,777.571,Turn,1
0c55be4384,780.146,783.409,Turn,1
0c55be4384,788.542,796.994,Turn,1
0c55be4384,925.32,934.43,Turn,1
0c55be4384,939.752,954.861,Turn,1
0c55be4384,973.866,991.085,Turn,1
0c55be4384,996.876,1012.735,Turn,1
0c55be4384,1208.326,1210.786,Walking,1
0d7ab3a9f9,181.494,182.374,StartHesitation,1
0d7ab3a9f9,484.051,493.184,Turn,1
0d7ab3a9f9,499.703,513.042,Turn,1
0d7ab3a9f9,521.122,528.053,Turn,1
0d7ab3a9f9,541.164,550.639,Turn,1
0d7ab3a9f9,554.704,568.389,Turn,1
0d7ab3a9f9,578.766,597.891,Turn,1
0d7ab3a9f9,648.628,664.487,Turn,1
0d7ab3a9f9,666.638,704.182,Turn,1
0d7ab3a9f9,716.65,732.648,Turn,1
0eaac04f17,339.559,340.867,Turn,1
0eaac04f17,370.428,372.82,Turn,1
0eaac04f17,451.24,451.718,Turn,1
0eaac04f17,495.348,496.478,Turn,1
0eaac04f17,1037.722,1040.47,Turn,1
0ec76d2d8e,1114.183,1114.813,Walking,1
0ec76d2d8e,1118.765,1120.529,Turn,1
0ec76d2d8e,1156.447,1157.183,Turn,1
0ec76d2d8e,1234.91,1236.064,Turn,1
0ec76d2d8e,1239.17,1239.888,Turn,1
0ec76d2d8e,1248.106,1248.593,Turn,1
0ec76d2d8e,1255.054,1255.644,Turn,1
0ec76d2d8e,1293.087,1296.249,Turn,1
0ec76d2d8e,1299.937,1301.142,Turn,1
0ec76d2d8e,1319.654,1320.243,Turn,1
139f60d29b,16.011,16.451,Turn,1
139f60d29b,208.356,208.986,Turn,1
139f60d29b,255.751,256.126,Walking,1
139f60d29b,413.496,413.922,Turn,1
139f60d29b,515.49,520.421,Turn,1
139f60d29b,910.076,913.086,Turn,1
13a4fe5159,659.129,674.76,Turn,0
13a4fe5159,683.227,685.398,Turn,1
13a4fe5159,693.48,695.8,Turn,1
13a4fe5159,697.88,699.24,Turn,1
13a4fe5159,713.68,719.68,Turn,0
13a4fe5159,731.64,746.72,Turn,0
13a4fe5159,760.12,760.4,Turn,0
13a4fe5159,870.92,878.48,Turn,0
13a4fe5159,886.64,893.36,Turn,0
13a4fe5159,898.72,931.84,Turn,0
13a4fe5159,934.28,968.0,Turn,0
13a4fe5159,972.2,976.16,Turn,0
13a4fe5159,978.16,980.88,Turn,0
13a4fe5159,983.52,985.28,Turn,1
13a4fe5159,986.477,989.16,Turn,0
13a4fe5159,1002.52,1014.84,Turn,0
13a4fe5159,1017.12,1027.579,Turn,0
13a4fe5159,1031.16,1039.12,Turn,0
13a4fe5159,1040.257,1058.12,Turn,0
13a4fe5159,1063.84,1067.04,Turn,0
13a4fe5159,1068.2,1089.12,Turn,0
13a4fe5159,1718.32,1729.08,Turn,0
13a4fe5159,1799.88,1801.28,Turn,0
13a4fe5159,1846.423,1848.52,Turn,1
15508c7f41,1010.33,1011.25,Turn,1
15508c7f41,1013.674,1015.194,Turn,1
15508c7f41,1022.122,1023.162,Turn,1
15508c7f41,1025.086,1025.886,Turn,1
15508c7f41,1030.22,1031.17,Turn,1
15508c7f41,1233.246,1235.146,Turn,0
15508c7f41,1243.0,1243.46,Turn,1
18e7abc37e,386.4,388.117,Turn,1
18e7abc37e,389.798,390.558,Turn,1
18e7abc37e,393.854,394.294,Turn,0
18e7abc37e,396.934,398.32,Turn,1
18e7abc37e,451.674,451.834,Turn,0
18e7abc37e,567.952,568.324,Turn,0
1b3bc93401,390.574,392.168,,
1b3bc93401,472.275,474.622,,
1b3bc93401,581.66,582.234,,
1b3bc93401,606.946,607.857,,
1b3bc93401,758.913,759.458,,
1b3bc93401,781.907,783.521,,
1b3bc93401,882.091,884.358,,
1b3bc93401,890.049,890.353,,
1b3bc93401,892.739,895.606,,
1b3bc93401,898.572,901.75,,
1b3bc93401,908.442,908.878,,
1b3bc93401,920.349,921.003,,
1b3bc93401,930.77,931.701,,
1b3bc93401,932.675,934.546,,
1b3bc93401,934.601,937.828,,
1b3bc93401,938.823,939.932,,
1b3bc93401,941.087,941.531,,
1b3bc93401,942.452,943.342,,
1b3bc93401,945.63,946.049,,
1b3bc93401,951.419,952.239,,
1b3bc93401,953.214,953.655,,
1b3bc93401,955.112,955.749,,
1b3bc93401,956.797,958.562,,
1b3bc93401,1022.133,1023.064,,
1b3bc93401,1032.588,1033.121,,
1b3bc93401,1040.428,1042.31,,
1b3bc93401,1070.264,1071.079,,
1b3bc93401,1077.26,1078.318,,
1b3bc93401,1079.377,1080.0,,
1b3bc93401,1081.526,1081.859,,
1b3bc93401,1082.734,1083.922,,
1b3bc93401,1086.976,1087.366,,
1b3bc93401,1089.662,1090.084,,
1b3bc93401,1092.081,1100.635,,
1b3bc93401,1103.159,1104.953,,
1b3bc93401,1276.597,1278.175,,
1b3bc93401,1286.111,1286.709,,
1b3bc93401,1290.4,1291.727,,
1b3bc93401,1328.972,1332.893,,
1b3bc93401,1473.556,1476.289,,
1b3bc93401,1476.293,1477.155,,
1b3bc93401,1524.859,1528.483,,
1b3bc93401,1656.333,1660.868,,
1b3bc93401,1733.625,1737.879,,
1b3bc93401,1738.782,1739.702,,
1b3bc93401,1748.103,1749.895,,
1d99c2eecf,1226.587,1227.347,Turn,0
1d99c2eecf,1292.864,1295.305,Turn,0
1d99c2eecf,1410.904,1411.504,StartHesitation,1
1d99c2eecf,1488.233,1489.273,Walking,0
1e8d55d48d,586.096,588.615,,
1e8d55d48d,688.319,691.032,,
1e8d55d48d,784.31,786.508,,
1e8d55d48d,817.145,819.117,,
1e8d55d48d,896.094,896.57,,
1e8d55d48d,901.521,904.749,,
1e8d55d48d,904.754,905.091,,
1e8d55d48d,955.864,956.558,,
1e8d55d48d,960.473,964.683,,
1e8d55d48d,1064.487,1066.596,,
1e8d55d48d,1158.059,1159.643,,
1e8d55d48d,1163.323,1163.603,,
1e8d55d48d,1167.466,1168.073,,
1e8d55d48d,1172.459,1172.779,,
1e8d55d48d,1181.3,1181.58,,
1e8d55d48d,1182.62,1183.06,,
1e8d55d48d,1186.91,1187.514,,
1e8d55d48d,1192.217,1192.672,,
1e8d55d48d,1193.942,1194.542,,
1e8d55d48d,1195.433,1195.657,,
1e8d55d48d,1200.934,1201.557,,
1e8d55d48d,1206.705,1207.394,,
1e8d55d48d,1208.522,1208.977,,
1e8d55d48d,1209.89,1210.53,,
1e8d55d48d,1249.16,1253.321,,
1e8d55d48d,1260.601,1260.978,,
1e8d55d48d,1262.672,1263.322,,
1e8d55d48d,1268.772,1270.042,,
1e8d55d48d,1272.927,1273.858,,
1e8d55d48d,1275.684,1277.712,,
1e8d55d48d,1279.03,1279.486,,
1e8d55d48d,1280.441,1281.223,,
1e8d55d48d,1282.174,1282.778,,
1e8d55d48d,1283.788,1284.976,,
1e8d55d48d,1290.667,1292.175,,
1e8d55d48d,1293.287,1294.357,,
1e8d55d48d,1294.778,1296.451,,
1e8d55d48d,1299.431,1300.381,,
1e8d55d48d,1304.941,1306.297,,
1e8d55d48d,1310.594,1311.542,,
1e8d55d48d,1312.697,1313.479,,
1e8d55d48d,1317.816,1318.697,,
1e8d55d48d,1319.726,1320.657,,
1e8d55d48d,1321.226,1321.622,,
1e8d55d48d,1322.677,1323.439,,
1e8d55d48d,1324.528,1325.736,,
1e8d55d48d,1327.048,1330.028,,
1e8d55d48d,1330.641,1332.681,,
1e8d55d48d,1333.263,1334.623,,
1e8d55d48d,1335.943,1336.616,,
1e8d55d48d,1337.868,1338.69,,
1e8d55d48d,1339.249,1343.246,,
1e8d55d48d,1616.816,1617.361,,
1e8d55d48d,1619.4,1621.454,,
1e8d55d48d,1621.909,1622.315,,
1e8d55d48d,1622.503,1623.137,,
1e8d55d48d,1663.783,1664.239,,
1e8d55d48d,1843.969,1847.147,,
1e8d55d48d,1847.164,1850.877,,
1e8d55d48d,1851.738,1853.302,,
1e8d55d48d,1856.505,1857.604,,
1e8d55d48d,1860.415,1861.316,,
1e8d55d48d,1861.979,1865.543,,
1e8d55d48d,1865.915,1866.994,,
1e8d55d48d,1874.34,1878.538,,
1e8d55d48d,1878.543,1879.335,,
1e8d55d48d,1879.34,1881.211,,
1e8d55d48d,1883.875,1885.044,,
1e8d55d48d,1905.895,1909.192,,
1e8d55d48d,1909.558,1909.736,,
1e8d55d48d,1924.256,1926.097,,
1e8d55d48d,1926.102,1927.557,,
1e8d55d48d,1927.567,1928.517,,
1e8d55d48d,1928.532,1929.522,,
1e8d55d48d,1940.557,1945.27,,
1e8d55d48d,1952.433,1956.71,,
1ff78d55e9,713.211,714.83,Turn,1
1ff78d55e9,828.702,829.222,Walking,0
1ff78d55e9,1051.36,1052.4,Turn,1
1ff78d55e9,1053.528,1054.532,Turn,1
1ff78d55e9,1064.509,1069.389,Turn,0
1ff78d55e9,1071.536,1072.905,Turn,0
1ff78d55e9,1077.592,1090.528,Turn,1
1ff78d55e9,1131.565,1133.883,Turn,0
1ff78d55e9,1134.927,1136.583,Turn,1
1ff78d55e9,1138.598,1139.891,Turn,0
1ff78d55e9,1142.244,1143.382,Turn,0
1ff78d55e9,1146.182,1146.742,Turn,0
1ff78d55e9,1149.246,1154.403,Turn,0
1ff78d55e9,1156.623,1200.266,Turn,0
1ff78d55e9,1204.448,1206.181,Turn,0
1ff78d55e9,1469.756,1470.705,Turn,0
1ff78d55e9,1472.102,1475.862,Turn,0
1ff78d55e9,1477.462,1479.982,Turn,0
1ff78d55e9,1482.612,1484.374,Turn,0
1ff78d55e9,1485.676,1486.677,Turn,0
1ff78d55e9,1489.732,1502.791,Turn,0
1ff78d55e9,1504.115,1513.408,Turn,0
1ff78d55e9,1518.258,1521.036,Turn,0
1ff78d55e9,1522.823,1542.805,Turn,0
1ff78d55e9,1544.262,1544.942,Turn,1
1ff78d55e9,1547.382,1554.296,Turn,0
1ff78d55e9,1564.856,1580.523,Turn,0
1ff78d55e9,1585.009,1589.132,Turn,0
1ff78d55e9,1590.532,1604.861,Turn,1
1ff78d55e9,1606.982,1628.059,Turn,0
1ff78d55e9,1629.542,1658.677,Turn,0
1ff78d55e9,1660.763,1661.674,Turn,0
1ff78d55e9,2079.315,2080.386,Turn,0
1ff78d55e9,2207.173,2209.455,Walking,0
2054f1d5df,28.724,51.245,,
2054f1d5df,173.515,179.453,,
2054f1d5df,181.174,181.674,,
2054f1d5df,184.629,185.658,,
2054f1d5df,375.331,399.408,,
2054f1d5df,400.836,410.952,,
2054f1d5df,414.537,418.719,,
2054f1d5df,426.032,426.616,,
2054f1d5df,484.731,524.044,,
2054f1d5df,666.531,671.383,,
2054f1d5df,747.227,749.622,,
2054f1d5df,836.124,836.683,,
2054f1d5df,841.846,843.282,,
2054f1d5df,848.657,849.37,,
2054f1d5df,849.998,854.375,,
2054f1d5df,855.918,873.989,,
2054f1d5df,876.029,878.269,,
2054f1d5df,887.838,888.878,,
2054f1d5df,939.151,940.203,,
2054f1d5df,951.991,954.16,,
2054f1d5df,954.743,956.075,,
2054f1d5df,958.133,959.369,,
2054f1d5df,1113.343,1116.032,,
2054f1d5df,1117.713,1121.46,,
2054f1d5df,1123.486,1125.241,,
2054f1d5df,1126.607,1132.086,,
2054f1d5df,1132.893,1141.227,,
2054f1d5df,1143.533,1165.52,,
2054f1d5df,1170.552,1183.428,,
2054f1d5df,1191.152,1192.499,,
2054f1d5df,1203.126,1204.136,,
2054f1d5df,1205.151,1206.577,,
2054f1d5df,1307.344,1310.908,,
2054f1d5df,1311.428,1312.061,,
2054f1d5df,1315.382,1320.906,,
2054f1d5df,1321.97,1338.465,,
2054f1d5df,1340.044,1350.403,,
2054f1d5df,1351.633,1358.811,,
2054f1d5df,1362.048,1364.513,,
2054f1d5df,1365.948,1371.383,,
2054f1d5df,1377.154,1378.204,,
2054f1d5df,1384.337,1386.445,,
2054f1d5df,1518.581,1521.492,,
2054f1d5df,1522.229,1523.486,,
2054f1d5df,1524.95,1533.693,,
2054f1d5df,1534.652,1561.514,,
2054f1d5df,1562.257,1563.742,,
2054f1d5df,1564.538,1570.33,,
2054f1d5df,1571.101,1580.191,,
2054f1d5df,1591.435,1594.771,,
2054f1d5df,1599.637,1600.509,,
2054f1d5df,1606.303,1610.711,,
2054f1d5df,1614.822,1618.476,,
2054f1d5df,1902.304,1904.007,,
2054f1d5df,1970.292,1972.083,,
2054f1d5df,1985.54,1986.894,,
2054f1d5df,2087.426,2087.862,,
2054f1d5df,2118.862,2119.436,,
2054f1d5df,2127.83,2129.132,,
2054f1d5df,2138.297,2139.159,,
2054f1d5df,2145.396,2146.851,,
2054f1d5df,2148.138,2149.465,,
2054f1d5df,2152.466,2157.843,,
2054f1d5df,2161.517,2162.676,,
2054f1d5df,2164.071,2164.922,,
2054f1d5df,2169.728,2171.56,,
2054f1d5df,2172.985,2173.668,,
2054f1d5df,2176.222,2183.902,,
2054f1d5df,2195.754,2196.08,,
2054f1d5df,2203.006,2203.864,,
2054f1d5df,2272.376,2273.722,,
2054f1d5df,2275.48,2278.163,,
2054f1d5df,2287.495,2288.93,,
2054f1d5df,2295.272,2296.78,,
2054f1d5df,2327.231,2331.145,,
2054f1d5df,2335.315,2338.223,,
2054f1d5df,2341.699,2351.973,,
2054f1d5df,2369.7,2371.04,,
2054f1d5df,2376.466,2378.803,,
2054f1d5df,2384.193,2385.123,,
2054f1d5df,2386.623,2388.277,,
2054f1d5df,2394.068,2396.801,,
2054f1d5df,2414.008,2414.267,,
2054f1d5df,2415.965,2426.944,,
28209b9006,975.388,976.068,Turn,0
28209b9006,985.348,987.012,Turn,0
28209b9006,1086.345,1087.472,Turn,0
28209b9006,1097.92,1098.4,Turn,0
28209b9006,1110.101,1110.821,Turn,0
28209b9006,1134.996,1135.354,Turn,0
28209b9006,1521.916,1522.876,Walking,0
285c2210b3,490.08,490.82,,
285c2210b3,1178.06,1178.71,,
285c2210b3,1210.57,1211.03,,
285c2210b3,1316.39,1317.04,,
285c2210b3,1414.565,1415.275,,
285c2210b3,1514.935,1515.465,,
285c2210b3,1678.48,1679.04,,
285c2210b3,1680.56,1683.88,,
285c2210b3,1688.36,1689.08,,
285c2210b3,1693.16,1693.98,,
285c2210b3,1772.2,1772.76,,
285c2210b3,1773.82,1776.58,,
285c2210b3,1776.585,1777.105,,
285c2210b3,1777.76,1780.78,,
285c2210b3,1789.765,1790.205,,
285c2210b3,1888.315,1889.065,,
285c2210b3,1894.62,1896.211,,
285c2210b3,1939.706,1940.556,,
2a01c919c0,1520.484,1521.284,Turn,0
2acdf5a450,1574.68,1581.306,,
2acdf5a450,1862.728,1865.203,,
2acdf5a450,1876.07,1880.482,,
2acdf5a450,1901.251,1906.858,,
2acdf5a450,2056.858,2063.776,,
2acdf5a450,2071.68,2079.566,,
2acdf5a450,2098.754,2101.967,,
2acdf5a450,2150.418,2153.713,,
2acdf5a450,2160.956,2165.054,,
2acdf5a450,2170.188,2175.915,,
2acdf5a450,2231.63,2232.744,,
2acdf5a450,2260.758,2267.397,,
2acdf5a450,2268.399,2268.882,,
2acdf5a450,2269.884,2270.324,,
2acdf5a450,2431.38,2441.97,,
2acdf5a450,2639.431,2646.759,,
2acdf5a450,2660.406,2664.619,,
2acdf5a450,2667.55,2672.321,,
2acdf5a450,2685.441,2686.827,,
2acdf5a450,2708.77,2718.048,,
2acdf5a450,2792.797,2799.141,,
2acdf5a450,2819.304,2834.997,,
2acdf5a450,2835.0,2836.705,,
2b6a1c294a,761.621,763.2,Walking,1
2b6a1c294a,909.245,910.188,Turn,1
2b6a1c294a,1121.313,1123.174,Turn,1
2b6a1c294a,1128.321,1131.781,Turn,1
2b6a1c294a,1133.655,1137.544,Turn,1
2b6a1c294a,1140.066,1141.541,Turn,1
2b6a1c294a,1158.856,1159.326,Turn,1
2b6a1c294a,1162.209,1165.243,Turn,1
2b6a1c294a,1214.198,1218.584,Turn,1
2b6a1c294a,1220.437,1227.564,Turn,1
2b6a1c294a,1228.578,1272.903,Turn,1
2b6a1c294a,1374.143,1375.303,Turn,1
2b6a1c294a,1428.192,1429.272,Turn,1
2c12284ed2,902.59,903.503,Turn,1
2c12284ed2,1184.995,1189.331,Turn,0
2c12284ed2,1192.57,1195.188,Turn,0
2c12284ed2,1197.151,1199.03,Turn,0
2c12284ed2,1202.45,1213.289,Turn,1
2c12284ed2,1215.76,1227.319,Turn,0
2c12284ed2,1230.982,1243.624,Turn,0
2c12284ed2,1246.758,1265.227,Turn,0
2c12284ed2,1273.35,1278.182,Turn,0
2c12284ed2,1280.057,1286.978,Turn,0
2c12284ed2,1288.203,1305.535,Turn,0
2c12284ed2,1307.37,1353.022,Turn,1
2c12284ed2,1356.23,1368.309,Turn,0
2c12284ed2,1614.906,1623.386,Turn,0
2c12284ed2,1632.292,1640.06,Turn,1
2c12284ed2,1646.486,1657.87,Turn,0
2c12284ed2,1660.546,1676.432,Turn,0
2e75cf4507,1695.04,1695.32,Turn,0
2e75cf4507,1703.92,1706.6,Turn,0
2e75cf4507,1715.24,1719.709,Turn,0
2e75cf4507,1775.635,1779.68,Turn,0
2e75cf4507,1783.52,1784.12,Turn,0
2e75cf4507,1785.28,1810.96,Turn,0
2e75cf4507,1812.8,1814.92,Turn,0
2e75cf4507,1816.0,1833.44,Turn,0
2e75cf4507,1839.909,1842.16,Turn,0
2e75cf4507,1843.96,1845.72,Turn,0
2e75cf4507,1846.88,1852.92,Turn,0
2e75cf4507,1857.08,1870.24,Turn,0
2e75cf4507,1875.4,1884.6,Turn,0
2e75cf4507,1886.64,1898.4,Turn,0
2e75cf4507,1899.44,1925.16,Turn,0
2e75cf4507,1932.08,1935.28,Turn,0
2e75cf4507,1946.0,1968.32,Turn,0
2e75cf4507,2447.321,2448.17,Turn,1
2e75cf4507,2501.123,2501.72,Turn,1
2ea5e817f4,12.371,26.146,,
2ea5e817f4,98.659,99.913,,
2ea5e817f4,100.499,105.212,,
2ea5e817f4,111.711,112.592,,
2ea5e817f4,240.728,250.546,,
2ea5e817f4,254.543,256.454,,
2ea5e817f4,276.671,283.631,,
2ea5e817f4,445.541,446.174,,
2ea5e817f4,511.138,516.674,,
2ea5e817f4,544.455,551.384,,
2ea5e817f4,680.489,682.637,,
2ea5e817f4,687.412,689.135,,
2ea5e817f4,689.925,690.438,,
2ea5e817f4,692.994,696.316,,
2ea5e817f4,830.447,833.122,,
2ea5e817f4,1033.99,1045.057,,
2ea5e817f4,1050.439,1051.597,,
2ea5e817f4,1054.667,1058.152,,
2ea5e817f4,1058.741,1060.345,,
2ea5e817f4,1105.257,1112.721,,
2ea5e817f4,1120.697,1121.835,,
2ea5e817f4,1122.469,1124.073,,
2ea5e817f4,1213.981,1220.946,,
2ea5e817f4,1226.23,1227.844,,
2ea5e817f4,1245.25,1251.423,,
2ea5e817f4,1295.153,1306.422,,
2ea5e817f4,1315.821,1317.208,,
2ea5e817f4,1334.39,1345.709,,
32843e32b6,441.285,441.827,Turn,1
32843e32b6,940.808,942.483,Walking,1
32843e32b6,951.096,952.176,Walking,0
32d03020a9,194.104,196.011,Turn,1
32d03020a9,355.229,358.143,Turn,1
32d03020a9,394.749,397.753,Turn,1
32d03020a9,569.387,571.711,Turn,1
32d03020a9,594.677,595.626,Turn,1
32d03020a9,1108.953,1109.596,Turn,1
32d03020a9,1119.559,1120.308,Walking,1
32d03020a9,1124.741,1125.661,Turn,1
32d03020a9,1235.871,1236.559,Walking,1
339c0cc15f,1050.799,1062.426,,
339c0cc15f,1214.629,1223.511,,
339c0cc15f,1367.645,1372.073,,
339c0cc15f,1383.036,1383.688,,
339c0cc15f,1384.976,1385.7,,
339c0cc15f,1421.603,1434.235,,
339c0cc15f,1442.101,1445.494,,
339c0cc15f,1446.454,1449.056,,
339c0cc15f,1549.128,1551.382,,
339c0cc15f,1553.492,1562.246,,
339c0cc15f,1682.704,1688.051,,
339c0cc15f,1794.469,1804.097,,
339c0cc15f,1825.745,1832.549,,
339c0cc15f,1869.43,1873.103,,
339c0cc15f,1895.514,1896.311,,
339c0cc15f,2089.091,2090.843,,
339c0cc15f,2094.373,2095.789,,
339c0cc15f,2104.514,2107.306,,
339c0cc15f,2111.299,2113.25,,
339c0cc15f,2114.25,2116.448,,
339c0cc15f,2118.17,2120.661,,
339c0cc15f,2123.95,2125.91,,
339c0cc15f,2127.999,2128.841,,
339c0cc15f,2129.928,2133.237,,
339c0cc15f,2133.921,2135.228,,
339c0cc15f,2135.926,2136.441,,
339c0cc15f,2138.508,2139.885,,
339c0cc15f,2141.627,2146.459,,
339c0cc15f,2151.5,2153.054,,
339c0cc15f,2153.98,2155.04,,
339c0cc15f,2161.373,2168.465,,
339c0cc15f,2173.807,2175.018,,
339c0cc15f,2178.964,2183.232,,
339c0cc15f,2192.335,2196.348,,
339c0cc15f,2198.887,2206.016,,
339c0cc15f,2210.65,2213.263,,
339c0cc15f,2315.803,2317.56,,
339c0cc15f,2326.518,2327.905,,
339c0cc15f,2331.375,2338.088,,
339c0cc15f,2350.747,2357.601,,
339c0cc15f,2361.508,2363.715,,
339c0cc15f,2365.577,2380.508,,
339c0cc15f,2393.491,2395.597,,
339c0cc15f,2398.157,2401.227,,
339c0cc15f,2405.947,2412.017,,
339c0cc15f,2414.966,2416.332,,
339c0cc15f,2417.932,2419.384,,
339c0cc15f,2425.616,2448.231,,
339c0cc15f,2454.539,2462.301,,
339c0cc15f,2465.156,2468.145,,
339c0cc15f,2478.131,2480.111,,
339c0cc15f,2486.721,2489.503,,
339c0cc15f,2492.178,2494.501,,
339c0cc15f,2500.01,2500.898,,
339c0cc15f,2628.671,2631.832,,
339c0cc15f,2639.257,2643.147,,
339c0cc15f,2680.503,2684.623,,
339c0cc15f,2686.792,2691.267,,
339c0cc15f,2696.392,2699.543,,
339c0cc15f,2849.461,2853.481,,
339c0cc15f,2924.704,2928.288,,
339c0cc15f,3095.911,3102.237,,
339c0cc15f,3110.6,3114.669,,
339c0cc15f,3127.798,3132.738,,
339c0cc15f,3228.571,3233.512,,
339c0cc15f,3246.213,3258.92,,
339c0cc15f,3275.472,3282.432,,
34b979fc28,539.533,540.27,,
34b979fc28,807.683,808.407,,
34b979fc28,813.352,814.342,,
34b979fc28,831.06,832.284,,
34b979fc28,897.72,899.779,,
34b979fc28,1004.809,1005.465,,
34b979fc28,1163.454,1163.801,,
34b979fc28,1164.549,1165.464,,
34b979fc28,1170.211,1170.795,,
34b979fc28,1172.211,1173.167,,
34b979fc28,1181.026,1181.798,,
34b979fc28,1235.003,1236.001,,
34b979fc28,1237.289,1238.398,,
34b979fc28,1246.185,1246.744,,
34b979fc28,1251.25,1252.379,,
34b979fc28,1253.529,1253.88,,
34b979fc28,1259.433,1260.997,,
34b979fc28,1314.347,1315.05,,
34b979fc28,1315.485,1316.099,,
34b979fc28,1320.995,1321.648,,
34b979fc28,1323.184,1323.832,,
34b979fc28,1331.315,1333.938,,
34b979fc28,1335.126,1335.829,,
34b979fc28,1533.126,1534.077,,
34b979fc28,1537.12,1540.2,,
34b979fc28,1594.997,1598.106,,
36ad8ae06d,1497.224,1499.101,,
36ad8ae06d,1885.962,1888.032,,
36ad8ae06d,1898.16,1899.724,,
36ad8ae06d,1918.026,1920.963,,
38befe9f39,1014.081,1015.216,Turn,1
38befe9f39,1160.625,1161.86,Turn,1
38befe9f39,1224.441,1226.837,Turn,1
39a74dc6d5,640.231,640.503,,
39a74dc6d5,944.586,945.338,,
39a74dc6d5,947.913,948.903,,
39a74dc6d5,957.744,958.537,,
39a74dc6d5,1049.54,1052.248,,
39a74dc6d5,1053.446,1055.663,,
39a74dc6d5,1057.98,1064.931,,
39a74dc6d5,1123.618,1124.351,,
39a74dc6d5,1141.393,1143.842,,
39a74dc6d5,1144.657,1146.191,,
39a74dc6d5,1780.164,1781.79,,
3e6987cb2d,413.2,427.043,Turn,1
3e6987cb2d,430.366,431.24,Walking,1
3e6987cb2d,1750.685,1751.525,Turn,1
3e6987cb2d,1889.016,1889.403,Walking,1
3e6987cb2d,1938.833,1941.92,Turn,1
3e6987cb2d,1950.211,1950.56,Walking,1
3e6987cb2d,1961.118,1964.62,Turn,1
3e6987cb2d,1966.812,1974.28,Turn,1
3e6987cb2d,2104.838,2113.484,Turn,0
3e6987cb2d,2115.269,2122.999,Turn,1
3e6987cb2d,2125.499,2127.159,Turn,1
3e6987cb2d,2129.174,2131.4,Turn,0
3e6987cb2d,2133.64,2137.961,Turn,1
3e6987cb2d,2139.219,2144.099,Turn,0
3e6987cb2d,2150.008,2158.594,Turn,0
3e6987cb2d,2160.194,2165.274,Turn,1
3e6987cb2d,2166.699,2181.389,Turn,1
3e6987cb2d,2183.449,2193.559,Turn,1
3e6987cb2d,2194.779,2215.759,Turn,1
3e6987cb2d,2218.039,2218.799,Turn,0
3e6987cb2d,2222.169,2222.84,Turn,0
3e6987cb2d,2223.974,2229.074,Turn,0
3e6987cb2d,2230.834,2232.074,Turn,0
3e6987cb2d,2233.594,2237.274,Turn,0
3e6987cb2d,2240.089,2247.629,Turn,1
3e6987cb2d,2249.314,2253.094,Turn,1
3e6987cb2d,2256.909,2263.279,Turn,1
3e6987cb2d,2266.941,2267.399,Turn,1
3e6987cb2d,2269.179,2272.619,Turn,1
3e6987cb2d,2274.544,2277.304,Turn,1
3e6987cb2d,2278.689,2287.349,Turn,0
3e6987cb2d,2290.225,2290.865,Turn,1
3e6987cb2d,2292.385,2304.604,Turn,1
3e6987cb2d,2411.098,2420.888,Turn,1
3e6987cb2d,2422.018,2426.368,Turn,0
3e6987cb2d,2428.398,2430.748,Turn,1
3e6987cb2d,2432.068,2439.064,Turn,1
